"No.","Time","Source","Destination","Protocol","Length","Info"
"3559","174.304876","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=518 Ack=1419 Win=17472 Len=0 TSval=554195 TSecr=1287395659"
"3560","174.308266","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=518 Ack=2634 Win=20352 Len=0 TSval=554195 TSecr=1287395659"
"3561","174.319775","10.0.0.169","74.125.196.104","TLSv1.3","130","Change Cipher Spec, Application Data"
"3562","174.319976","10.0.0.169","74.125.196.104","TLSv1.3","158","Application Data"
"3563","174.324946","10.0.0.169","74.125.196.104","TLSv1.3","342","Application Data"
"3564","174.329006","10.0.0.169","74.125.196.104","TLSv1.3","164","Application Data"
"3565","174.329655","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=1048 Ack=2634 Win=20352 Len=1418 TSval=554197 TSecr=1287395659 [TCP segment of a reassembled PDU]"
"3566","174.329747","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=2466 Ack=2634 Win=20352 Len=1418 TSval=554197 TSecr=1287395659 [TCP segment of a reassembled PDU]"
"3567","174.329811","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"3568","174.330190","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=3931 Ack=2634 Win=20352 Len=1418 TSval=554197 TSecr=1287395659 [TCP segment of a reassembled PDU]"
"3569","174.330281","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=5349 Ack=2634 Win=20352 Len=1418 TSval=554197 TSecr=1287395659 [TCP segment of a reassembled PDU]"
"3570","174.330502","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"3571","174.341544","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=2634 Ack=674 Win=66816 Len=0 TSval=1287395702 TSecr=554196"
"3572","174.341547","74.125.196.104","10.0.0.169","TLSv1.3","646","Application Data, Application Data"
"3573","174.341548","74.125.196.104","10.0.0.169","TLSv1.3","97","Application Data"
"3574","174.344237","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=6814 Ack=2634 Win=20352 Len=1418 TSval=554199 TSecr=1287395702 [TCP segment of a reassembled PDU]"
"3575","174.344688","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=8232 Ack=2634 Win=20352 Len=1418 TSval=554199 TSecr=1287395702 [TCP segment of a reassembled PDU]"
"3576","174.344893","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"3577","174.346773","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=9697 Ack=3245 Win=23168 Len=0 TSval=554199 TSecr=1287395702"
"3578","174.350015","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=950 Win=67840 Len=0 TSval=1287395713 TSecr=554197"
"3579","174.351737","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=9697 Ack=3245 Win=23168 Len=1418 TSval=554199 TSecr=1287395713 [TCP segment of a reassembled PDU]"
"3580","174.351898","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=1048 Win=67840 Len=0 TSval=1287395715 TSecr=554197"
"3581","174.352318","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=2466 Win=70656 Len=0 TSval=1287395716 TSecr=554197"
"3582","174.352321","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=3884 Win=73472 Len=0 TSval=1287395716 TSecr=554197"
"3583","174.352322","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=3931 Win=73472 Len=0 TSval=1287395716 TSecr=554197"
"3584","174.352946","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=5349 Win=76288 Len=0 TSval=1287395716 TSecr=554197"
"3585","174.353105","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=11115 Ack=3245 Win=23168 Len=1418 TSval=554199 TSecr=1287395713 [TCP segment of a reassembled PDU]"
"3586","174.353367","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=6767 Win=79104 Len=0 TSval=1287395717 TSecr=554197"
"3587","174.353369","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=6814 Win=79104 Len=0 TSval=1287395717 TSecr=554197"
"3588","174.357760","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3589","174.360274","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=13951 Ack=3245 Win=23168 Len=1418 TSval=554200 TSecr=1287395715 [TCP segment of a reassembled PDU]"
"3590","174.361213","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3591","174.361301","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3592","174.361391","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=18205 Ack=3245 Win=23168 Len=1418 TSval=554200 TSecr=1287395716 [TCP segment of a reassembled PDU]"
"3593","174.361477","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3594","174.363153","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=21041 Ack=3245 Win=23168 Len=1418 TSval=554200 TSecr=1287395716 [TCP segment of a reassembled PDU]"
"3595","174.363287","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3596","174.363375","10.0.0.169","74.125.196.104","TCP","411","52002  >  443 [PSH, ACK] Seq=23877 Ack=3245 Win=23168 Len=345 TSval=554200 TSecr=1287395717 [TCP segment of a reassembled PDU]"
"3597","174.363464","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=24222 Ack=3245 Win=23168 Len=1418 TSval=554200 TSecr=1287395717 [TCP segment of a reassembled PDU]"
"3598","174.363554","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3599","174.371877","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=8232 Win=81920 Len=0 TSval=1287395735 TSecr=554199"
"3600","174.372824","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=9650 Win=84736 Len=0 TSval=1287395736 TSecr=554199"
"3601","174.372826","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=9697 Win=84736 Len=0 TSval=1287395736 TSecr=554199"
"3602","174.373346","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=11115 Win=87552 Len=0 TSval=1287395737 TSecr=554199"
"3603","174.373349","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=12533 Win=90368 Len=0 TSval=1287395737 TSecr=554199"
"3604","174.373971","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=27058 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395735 [TCP segment of a reassembled PDU]"
"3605","174.374962","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3606","174.376239","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=29894 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395736 [TCP segment of a reassembled PDU]"
"3607","174.376328","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3608","174.376417","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=32730 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395736 [TCP segment of a reassembled PDU]"
"3609","174.376505","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3610","174.376590","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=35566 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395737 [TCP segment of a reassembled PDU]"
"3611","174.377903","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3612","174.377990","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=38402 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395737 [TCP segment of a reassembled PDU]"
"3613","174.378080","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3614","174.380123","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=13951 Win=93440 Len=0 TSval=1287395743 TSecr=554200"
"3615","174.380995","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=15369 Win=96256 Len=0 TSval=1287395744 TSecr=554200"
"3616","174.381595","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=16787 Win=99072 Len=0 TSval=1287395745 TSecr=554200"
"3617","174.381597","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=18205 Win=101888 Len=0 TSval=1287395745 TSecr=554200"
"3618","174.382226","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=41238 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395743 [TCP segment of a reassembled PDU]"
"3619","174.383050","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data, Application Data"
"3620","174.384086","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=44074 Ack=3245 Win=23168 Len=1418 TSval=554202 TSecr=1287395744 [TCP segment of a reassembled PDU]"
"3621","174.384174","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3622","174.384953","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=46910 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395745 [TCP segment of a reassembled PDU]"
"3623","174.386105","10.0.0.169","74.125.196.104","TLSv1.3","372","Application Data"
"3624","174.387702","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=48634 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395745 [TCP segment of a reassembled PDU]"
"3625","174.387790","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3626","174.387916","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=19623 Win=104704 Len=0 TSval=1287395751 TSecr=554200"
"3627","174.388078","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=21041 Win=107520 Len=0 TSval=1287395751 TSecr=554200"
"3628","174.388435","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=22459 Win=110336 Len=0 TSval=1287395752 TSecr=554200"
"3629","174.388646","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=23877 Win=113152 Len=0 TSval=1287395752 TSecr=554200"
"3630","174.388648","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=24222 Win=115968 Len=0 TSval=1287395752 TSecr=554200"
"3631","174.389247","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=25640 Win=118784 Len=0 TSval=1287395752 TSecr=554200"
"3632","174.389249","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=27058 Win=121600 Len=0 TSval=1287395752 TSecr=554200"
"3633","174.391678","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=51470 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395751 [TCP segment of a reassembled PDU]"
"3634","174.393680","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3635","174.393774","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=54306 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395751 [TCP segment of a reassembled PDU]"
"3636","174.393863","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3637","174.393951","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=57142 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395752 [TCP segment of a reassembled PDU]"
"3638","174.394390","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3639","174.394476","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=59978 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395752 [TCP segment of a reassembled PDU]"
"3640","174.394565","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3641","174.395941","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=62814 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395752 [TCP segment of a reassembled PDU]"
"3642","174.396030","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3643","174.396116","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=65650 Ack=3245 Win=23168 Len=1418 TSval=554203 TSecr=1287395752 [TCP segment of a reassembled PDU]"
"3644","174.396279","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=28476 Win=124416 Len=0 TSval=1287395759 TSecr=554202"
"3645","174.396496","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=29894 Win=127488 Len=0 TSval=1287395760 TSecr=554202"
"3646","174.396849","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=31312 Win=130304 Len=0 TSval=1287395760 TSecr=554202"
"3647","174.396851","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=32730 Win=133120 Len=0 TSval=1287395760 TSecr=554202"
"3648","174.397057","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=34148 Win=135936 Len=0 TSval=1287395760 TSecr=554202"
"3649","174.397371","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=35566 Win=138752 Len=0 TSval=1287395761 TSecr=554202"
"3650","174.397475","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3245 Ack=36984 Win=141568 Len=0 TSval=1287395761 TSecr=554202"
"3651","174.400461","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3652","174.401142","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=68486 Ack=3245 Win=23168 Len=1418 TSval=554204 TSecr=1287395759 [TCP segment of a reassembled PDU]"
"3653","174.401232","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3654","174.401321","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=71322 Ack=3245 Win=23168 Len=1418 TSval=554204 TSecr=1287395760 [TCP segment of a reassembled PDU]"
"3655","174.402266","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3656","174.402352","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=74158 Ack=3245 Win=23168 Len=1418 TSval=554204 TSecr=1287395760 [TCP segment of a reassembled PDU]"
"3657","174.402441","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3658","174.402530","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [PSH, ACK] Seq=76994 Ack=3245 Win=23168 Len=1418 TSval=554204 TSecr=1287395761 [TCP segment of a reassembled PDU]"
"3659","174.402614","10.0.0.169","74.125.196.104","TLSv1.3","545","Application Data"
"3660","174.403250","74.125.196.104","10.0.0.169","TLSv1.3","101","Application Data"
"3661","174.403853","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=78891 Ack=3245 Win=23168 Len=1418 TSval=554204 TSecr=1287395761 [TCP segment of a reassembled PDU]"
"3662","174.403942","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=80309 Ack=3245 Win=23168 Len=1418 TSval=554204 TSecr=1287395761 [TCP segment of a reassembled PDU]"
"3663","174.404032","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3664","174.404272","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3280 Ack=39820 Win=147200 Len=0 TSval=1287395768 TSecr=554202"
"3665","174.404472","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3280 Ack=42656 Win=152832 Len=0 TSval=1287395768 TSecr=554202"
"3666","174.404997","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3280 Ack=45492 Win=158464 Len=0 TSval=1287395768 TSecr=554202"
"3667","174.405371","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3280 Ack=48328 Win=164352 Len=0 TSval=1287395769 TSecr=554202"
"3668","174.406651","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3669","174.408676","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=84563 Ack=3280 Win=23168 Len=1418 TSval=554205 TSecr=1287395766 [TCP segment of a reassembled PDU]"
"3670","174.408767","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3671","174.408857","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=87399 Ack=3280 Win=23168 Len=1418 TSval=554205 TSecr=1287395768 [TCP segment of a reassembled PDU]"
"3672","174.409143","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3673","174.410354","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=90235 Ack=3280 Win=23168 Len=1418 TSval=554205 TSecr=1287395768 [TCP segment of a reassembled PDU]"
"3674","174.410441","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3675","174.410531","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=93071 Ack=3280 Win=23168 Len=1418 TSval=554205 TSecr=1287395768 [TCP segment of a reassembled PDU]"
"3676","174.410616","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3677","174.410681","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=95907 Ack=3280 Win=23168 Len=1418 TSval=554205 TSecr=1287395769 [TCP segment of a reassembled PDU]"
"3678","174.411833","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3679","174.411927","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=98743 Ack=3280 Win=23168 Len=1418 TSval=554205 TSecr=1287395769 [TCP segment of a reassembled PDU]"
"3680","174.412686","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3280 Ack=50052 Win=169984 Len=0 TSval=1287395776 TSecr=554203"
"3681","174.413524","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=3280 Ack=52888 Win=175616 Len=0 TSval=1287395776 TSecr=554203"
"3682","174.415108","74.125.196.104","10.0.0.169","TLSv1.3","563","Application Data"
"3683","174.415395","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"3684","174.415397","74.125.196.104","10.0.0.169","TLSv1.3","267","Application Data"
"3685","174.415598","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3686","174.416526","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=101579 Ack=3280 Win=23168 Len=1418 TSval=554206 TSecr=1287395776 [TCP segment of a reassembled PDU]"
"3687","174.416618","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3688","174.416711","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=104415 Ack=3280 Win=23168 Len=1418 TSval=554206 TSecr=1287395776 [TCP segment of a reassembled PDU]"
"3689","174.416775","10.0.0.169","74.125.196.104","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"3690","174.417883","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=107251 Ack=3280 Win=23168 Len=1418 TSval=554206 TSecr=1287395776 [TCP segment of a reassembled PDU]"
"3691","174.419975","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=5396 Ack=55724 Win=181248 Len=0 TSval=1287395783 TSecr=554203"
"3692","174.420524","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=5396 Ack=58560 Win=186880 Len=0 TSval=1287395784 TSecr=554203"
"3693","174.420645","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=5396 Ack=61396 Win=192512 Len=0 TSval=1287395784 TSecr=554203"
"3694","174.421040","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=5396 Ack=64232 Win=198144 Len=0 TSval=1287395784 TSecr=554203"
